0.05313,0.164937,0.145339,0.178825,0.540257
0.084401,0.683071,0.071992,0.012247,0.228421
0.07404,0.172191,0.167484,0.588485,0.07417
0.087688,0.091737,0.504772,0.056986,0.344283
0.1686,0.242503,0.2224,0.038815,0.438351
0.043382,0.238227,0.095942,0.281024,0.429821
0.098286,0.150421,0.175775,0.025032,0.673981
0.07489,0.118292,0.224336,0.425965,0.234905
0.029037,0.258147,0.0822,0.240624,0.438719
0.042203,0.146402,0.072621,0.042936,0.808196
0.074265,0.07113,0.362355,0.010932,0.585677
0.094243,0.06938,0.161625,0.112895,0.650788
0.337295,0.166658,0.265962,0.213818,0.112421
0.077084,0.124568,0.031307,0.689642,0.132231
0.126775,0.039988,0.319147,0.41357,0.210554
0.222938,0.104937,0.089165,0.406219,0.22735
0.178205,0.149191,0.092494,0.17712,0.47412
0.109564,0.147932,0.198759,0.148508,0.524859
0.10355,0.069045,0.129563,0.006785,0.804597
0.059228,0.137889,0.048076,0.346661,0.487533
0.092061,0.068144,0.112486,0.517688,0.255317
0.064933,0.119152,0.091431,0.194633,0.604005
0.101966,0.31521,0.277409,0.110582,0.32157
0.053771,0.216358,0.068652,0.365143,0.33479
0.135111,0.067258,0.087833,0.606612,0.193323
0.114533,0.220036,0.197382,0.186946,0.346263
0.055773,0.177951,0.106074,0.630486,0.096433
0.047271,0.126698,0.087311,0.016277,0.826709
0.102522,0.717563,0.106707,0.048938,0.157207
0.111225,0.125681,0.02295,0.10508,0.703665
0.022607,0.009472,0.010834,0.952442,0.025907
0.119446,0.086671,0.131426,0.262371,0.466175
0.039191,0.092477,0.013194,0.852953,0.039777
0.049935,0.220826,0.140625,0.012355,0.715825
0.087656,0.188389,0.273155,0.31998,0.228245
0.117796,0.117717,0.200569,0.280318,0.36106
0.055686,0.014815,0.07987,0.81842,0.059973
0.194454,0.103837,0.139726,0.216343,0.419987
0.099925,0.198327,0.191612,0.274517,0.300285
0.365744,0.216951,0.189485,0.144008,0.183372
0.16549,0.013424,0.150231,0.290246,0.455226
0.092837,0.421216,0.273729,0.013283,0.313421
0.042369,0.015231,0.041258,0.689489,0.259341
0.102598,0.137854,0.152611,0.291457,0.392939
0.145819,0.219906,0.040719,0.112507,0.537334
0.133481,0.060474,0.074491,0.524007,0.27791
0.09917,0.326745,0.133676,0.153977,0.378077
0.24215,0.033857,0.284884,0.260686,0.25574
0.09566,0.553108,0.129779,0.229688,0.075802
0.098372,0.045502,0.020737,0.803999,0.084956
0.082401,0.178675,0.099481,0.120943,0.595829
0.133668,0.359275,0.079575,0.035619,0.521619
0.065214,0.290427,0.255215,0.072241,0.437934
0.593597,0.115536,0.104154,0.086311,0.204498
0.080563,0.039447,0.080486,0.198411,0.681429
0.107845,0.292567,0.271948,0.024531,0.394336
0.022279,0.009094,0.010495,0.952416,0.026978
0.064023,0.127785,0.057312,0.667304,0.162162
0.021332,0.044607,0.11345,0.71958,0.148007
0.123803,0.091741,0.688346,0.057975,0.125623
0.064896,0.098462,0.111652,0.044865,0.769401
0.061289,0.040476,0.043979,0.735834,0.141791
0.102598,0.137854,0.152611,0.291457,0.392939
0.153371,0.131044,0.414715,0.170761,0.243848
0.256969,0.064978,0.086889,0.173228,0.468551
0.137996,0.049956,0.141787,0.03338,0.735808
0.173994,0.041398,0.045394,0.384568,0.402262
0.092061,0.068144,0.112486,0.517688,0.255317
0.268862,0.057068,0.173179,0.164675,0.417604
0.144039,0.017449,0.302525,0.26305,0.359783
0.259629,0.28557,0.136734,0.356421,0.084475
0,0,0,0,0
0.116813,0.004349,0.206009,0.724051,0.035339
0.152092,0.251492,0.135652,0.290142,0.255592
0.032771,0.165388,0.143598,0.299613,0.396676
0.099441,0.192996,0.072176,0.400012,0.312462
0.068712,0.065273,0.060238,0.151735,0.696079
0.03384,0.327557,0.03336,0.122045,0.561071
0.090545,0.036542,0.063367,0.745971,0.106802
0.08872,0.11686,0.187925,0.257149,0.405843
0.087746,0.033834,0.176194,0.202416,0.570161
0.139385,0.110497,0.038867,0.352012,0.445231
0.287821,0.009383,0.225276,0.244999,0.316812
0.158105,0.075,0.171062,0.167301,0.503203
0.252508,0.017731,0.095387,0.179458,0.518022
0.110268,0.279724,0.267357,0.20153,0.219415
0.14044,0.0791,0.014565,0.157904,0.658414
0.099807,0.043887,0.114781,0.033038,0.769116
0.303894,0.325074,0.259742,0.06351,0.163454
0.133899,0.08361,0.083497,0.367372,0.385269
0.119097,0.077953,0.048823,0.477491,0.350438
0.058918,0.040654,0.191398,0.262197,0.503841
0.3038,0.27177,0.111814,0.161171,0.258731
0.126859,0.02675,0.093519,0.132963,0.684797
0.070252,0.091678,0.071872,0.688534,0.138493
0.170814,0.069204,0.049228,0.502936,0.272458
0.156673,0.040216,0.077515,0.468482,0.292008
0.109781,0.072529,0.427314,0.054936,0.424562
0.121787,0.20241,0.108244,0.205567,0.453246
0.096444,0.021851,0.082659,0.676185,0.183337
0.369225,0.046825,0.016038,0.065688,0.567706
0.017376,0.046866,0.11044,0.731049,0.125416
0.120339,0.017662,0.050957,0.339905,0.54566
0.02203,0.008725,0.010174,0.952201,0.028133
0.14367,0.060971,0.100567,0.273562,0.490855
0.279226,0.180744,0.091302,0.336258,0.300543
0.015418,0.007723,0.555392,0.469594,0.03876
0.101513,0.023396,0.048205,0.043663,0.824758
0.474896,0.166015,0.159857,0.085099,0.214604
0.032335,0.043133,0.022851,0.498917,0.454551
0.198641,0.223491,0.043264,0.545013,0.073361
0.173229,0.235472,0.198761,0.213163,0.297912
0.074232,0.287036,0.164162,0.035535,0.499089
0.069266,0.122169,0.224886,0.296982,0.322763
0.071665,0.21135,0.394156,0.298855,0.103429
0.080862,0.150577,0.126847,0.397817,0.288756
0.109284,0.286072,0.076952,0.295611,0.312275
0.163354,0.115207,0.080622,0.179115,0.559576
0.102679,0.104108,0.239331,0.484197,0.153597
0.185578,0.273374,0.243635,0.260296,0.13352
0.169838,0.052921,0.309124,0.105229,0.405755
0.218487,0.203942,0.133257,0.079367,0.491372
0.025371,0.10334,0.347953,0.257726,0.33506
0.175954,0.278024,0.183003,0.382378,0.107114
0.25938,0.398753,0.064004,0.173729,0.183516
0.097136,0.446299,0.125876,0.243835,0.194507
0.048457,0.03124,0.353748,0.591258,0.048252
0.143598,0.068338,0.103587,0.294891,0.447769
0.168042,0.163406,0.374115,0.180064,0.210423
0.081318,0.271042,0.092868,0.286989,0.331741
0.175224,0.175137,0.565259,0.106069,0.096342
0.195028,0.128541,0.109006,0.005228,0.673976
0.160642,0.111824,0.268354,0.472679,0.071009
0.214071,0.107584,0.209925,0.284827,0.256866
0.107968,0.040655,0.044895,0.711142,0.168358
0.178069,0.074672,0.119951,0.268354,0.467728
0.081608,0.00987,0.102795,0.352851,0.521307
0.179903,0.272192,0.240272,0.121703,0.305688
0.118846,0.251631,0.359622,0.038648,0.355963
0.250336,0.480466,0.063346,0.241754,0.055552
0.066587,0.343049,0.100727,0.2209,0.362769
0.017849,0.030688,0.036737,0.931718,0.007153
0.086878,0.190253,0.136373,0.526349,0.174331
0.214389,0.062137,0.13275,0.05698,0.606375
0.168393,0.084177,0.047921,0.304875,0.460913
0.208476,0.4409,0.136635,0.004071,0.370374
0.106794,0.063588,0.052575,0.792054,0.072306
0.132687,0.175004,0.054293,0.540592,0.226419
0.076806,0.053486,0.025686,0.65899,0.250874
0.054369,0.12426,0.160488,0.102744,0.614464
0.152148,0.013022,0.022776,0.576289,0.282067
0.302065,0.074749,0.164418,0.118469,0.379448
0.240287,0.246074,0.112592,0.150461,0.32612
0.116352,0.143961,0.165298,0.351887,0.295764
0.081608,0.00987,0.102795,0.352851,0.521307
0.168478,0.235956,0.109694,0.315947,0.245638
0.066526,0.156546,0.568779,0.060398,0.259566
0.190833,0.116725,0.08687,0.39506,0.271935
0.087373,0.15374,0.185109,0.327463,0.341523
0.439324,0.155948,0.015615,0.430958,0.058872
0.128134,0.064564,0.141842,0.351669,0.379807
0.162612,0.085992,0.188375,0.529995,0.105369
0.140226,0.318974,0.188496,0.059978,0.416927
0.124904,0.046325,0.122432,0.696219,0.079424
0.046853,0.165945,0.030492,0.116423,0.706899
0.072245,0.05948,0.127558,0.306811,0.517001
0.126535,0.058215,0.170807,0.682851,0.037344
0.137898,0.070411,0.092342,0.602177,0.18731
0.113025,0.086889,0.072485,0.23886,0.546838
0.092061,0.068144,0.112486,0.517688,0.255317
0.41539,0.188303,0.208909,0.232975,0.095789
0.16593,0.25709,0.050205,0.172355,0.43689
0.478966,0.369215,0.132964,0.00863,0.188447
0.211341,0.217079,0.192654,0.35537,0.103756
0.08805,0.122269,0.149631,0.366795,0.351251
0.230528,0.162171,0.220954,0.193951,0.293574
0.056391,0.12363,0.288994,0.441966,0.173473
0.228891,0.372334,0.250234,0.02735,0.251713
0.113483,0.170549,0.112622,0.045194,0.666879
0.075355,0.048382,0.139827,0.504206,0.299818
0.063283,0.15574,0.110991,0.464165,0.298372
0.420488,0.191395,0.067481,0.077039,0.349056
0.088576,0.489255,0.265512,0.095894,0.196958
0.112762,0.04106,0.266539,0.246571,0.403143
0.050088,0.111765,0.106766,0.14672,0.66802
0.216425,0.187927,0.219004,0.13005,0.344462
0.01714,0.131195,0.135943,0.449949,0.332701
0.409436,0.079633,0.306245,0.06541,0.214781
0.676045,0.077874,0.034899,0.050763,0.17096
0.080386,0.137031,0.554983,0.159843,0.179202
0.1361,0.04649,0.083939,0.683924,0.10691
0.075481,0.09541,0.274913,0.138006,0.490107
0.154094,0.14645,0.059798,0.605166,0.10035
0.112573,0.075996,0.096226,0.577674,0.19984
0.112573,0.075996,0.096226,0.577674,0.19984
0.087373,0.15374,0.185109,0.327463,0.341523
0.197342,0.113844,0.114861,0.163142,0.485084
0.235115,0.063995,0.306062,0.347717,0.137009
0.439324,0.155948,0.015615,0.430958,0.058872
0.269857,0.205586,0.372999,0.114881,0.149392
0.142277,0.073873,0.020715,0.207907,0.607052
0.180603,0.268165,0.151735,0.14613,0.355413
0.178225,0.255328,0.243496,0.083395,0.323932
0.419259,0.085223,0.019324,0.046325,0.560116
0.141352,0.105855,0.055503,0.090819,0.697771
0.149395,0.037394,0.169347,0.532529,0.169525
0.070534,0.269471,0.072442,0.227005,0.464635
0.067249,0.077112,0.078009,0.659443,0.151916
0.031689,0.323431,0.071703,0.21675,0.445484
0.16592,0.166712,0.169684,0.306839,0.284913
0.097594,0.024233,0.014682,0.814785,0.114702
0.086096,0.033963,0.088525,0.526982,0.29613
0.026199,0.024504,0.069365,0.774917,0.160065
0.092515,0.038386,0.239267,0.485235,0.225416
0.119058,0.129799,0.14815,0.581715,0.079007
0.070399,0.258959,0.071738,0.467834,0.200718
0.123849,0.132612,0.108203,0.570394,0.135805
0.130348,0.438722,0.277205,0.198744,0.058154
0.096069,0.378638,0.033269,0.3639,0.208541
0.127984,0.188489,0.160172,0.307379,0.296934
0.089796,0.109063,0.089562,0.329011,0.441457
0.17574,0.083674,0.082204,0.262576,0.469853
0.113025,0.086889,0.072485,0.23886,0.546838
0.056157,0.344281,0.371258,0.111282,0.181081
0.694372,0.105748,0.115717,0.047466,0.104056
0.171544,0.193614,0.136487,0.336575,0.242803
0.083238,0.144245,0.174128,0.330337,0.340164
0.204179,0.36319,0.250475,0.096131,0.23654
0.092971,0.109246,0.095769,0.557735,0.221412
0.255253,0.28053,0.267598,0.063836,0.263411
0.060097,0.187562,0.070624,0.517507,0.232599
0.188012,0.249188,0.072392,0.452209,0.129152
0.139409,0.063355,0.130167,0.266552,0.494208
0.063723,0.282857,0.185968,0.140731,0.427402
0.083037,0.163801,0.211251,0.513265,0.121375
0.102598,0.137854,0.152611,0.291457,0.392939
0.113889,0.111327,0.091219,0.536448,0.227225
0.120289,0.046995,0.124504,0.60169,0.154984
0.153769,0.095501,0.136937,0.55473,0.14871
0.032922,0.193466,0.259158,0.215397,0.367124
0.209038,0.3339,0.256345,0.202644,0.101131
0.12232,0.138058,0.47252,0.091232,0.280462
0.696674,0.056436,0.023666,0.167071,0.12919
0.193868,0.044659,0.042892,0.511983,0.276267
0.097195,0.086279,0.488117,0.259128,0.147634
0.327876,0.065476,0.05446,0.101671,0.531897
0.161516,0.299053,0.05755,0.4251,0.136029
0.159446,0.190869,0.243554,0.24527,0.227022
0.120717,0.142033,0.178207,0.146382,0.479921
0.042955,0.060152,0.141666,0.752075,0.054059
0.154078,0.458502,0.051639,0.046302,0.35925
0.064384,0.097242,0.050793,0.229275,0.659228
0.07478,0.050515,0.021813,0.555378,0.355176
0.322648,0.184183,0.029759,0.536457,0.024972
0.165662,0.252651,0.402045,0.081461,0.19224
0.12562,0.360502,0.022501,0.094501,0.496738
0.14665,0.170848,0.434655,0.037652,0.310742
0.069011,0.082493,0.061738,0.631731,0.221217
0.106213,0.593631,0.119325,0.138179,0.143745
0.117715,0.337742,0.060229,0.194771,0.364141
0.095614,0.106807,0.214605,0.102429,0.562966
0.023025,0.326143,0.095065,0.393672,0.206618
0.110052,0.010444,0.05717,0.403704,0.462155
0.102598,0.137854,0.152611,0.291457,0.392939
0.114576,0.084371,0.099726,0.653532,0.126823
0.341172,0.118151,0.200573,0.042159,0.384049
0.02397,0.21483,0.021044,0.565125,0.292578
0.089825,0.15825,0.059795,0.488273,0.292851
0.015907,0.020812,0.265736,0.311617,0.42453
0.027329,0.147475,0.699334,0.059861,0.129165
0.104093,0.05901,0.312429,0.007135,0.622184
0.086265,0.114708,0.310924,0.095392,0.467683
0.013795,0.045138,0.639662,0.043505,0.285804
0.031066,0.012487,0.161633,0.759316,0.06443
0.170941,0.034234,0.184289,0.133757,0.533368
0.170113,0.084228,0.134898,0.211178,0.484441
0.028929,0.02534,0.528233,0.062796,0.404321
0.065662,0.117644,0.327984,0.212058,0.345895
0.030182,0.112988,0.506032,0.013282,0.428142
0.112394,0.091126,0.217344,0.166749,0.476077
0.020478,0.125508,0.060362,0.462905,0.404861
0.111824,0.182315,0.030206,0.097195,0.65545
0.093758,0.171743,0.564732,0.024967,0.277754
0.117696,0.097302,0.527957,0.183315,0.135366
0.135662,0.054782,0.111271,0.118725,0.672361
0.155914,0.179699,0.099694,0.081301,0.598802
0.162257,0.132928,0.145561,0.367393,0.260218
0.104873,0.144116,0.158956,0.285894,0.383621
0.109126,0.046258,0.377795,0.100624,0.411911
0.042976,0.008634,0.461492,0.022946,0.508449
0.100003,0.077251,0.139658,0.54571,0.196238
0.081337,0.157865,0.20519,0.521866,0.126471
0.192631,0.141849,0.103575,0.266393,0.403124
0.135764,0.105057,0.277446,0.017677,0.556733
0.047183,0.022507,0.555098,0.0961,0.345718
0.102598,0.137854,0.152611,0.291457,0.392939
0.219292,0.164122,0.368284,0.281298,0.036101
0.093982,0.150599,0.375487,0.255679,0.184009
0.178196,0.067167,0.092593,0.449772,0.271974
0.135111,0.067258,0.087833,0.606612,0.193323
0.041099,0.228025,0.468889,0.194723,0.118376
0.021488,0.0491,0.021912,0.838032,0.1186
0.168326,0.525579,0.044114,0.006797,0.405172
0.124639,0.033338,0.122396,0.28457,0.51288
0.065138,0.197859,0.125074,0.61412,0.052939
0.039268,0.064105,0.019415,0.717459,0.220108
0.056264,0.118789,0.240287,0.5094,0.156211
0.210303,0.084894,0.146017,0.313817,0.316133
0.153112,0.231623,0.11181,0.385156,0.230924
0.153729,0.10306,0.149151,0.394776,0.262764
0.251227,0.216617,0.158201,0.009568,0.513923
0.620712,0.043842,0.103662,0.05848,0.233838
0.067251,0.107955,0.057929,0.037565,0.799014
0.204062,0.146633,0.397748,0.126416,0.198456
0.095638,0.066915,0.237516,0.495651,0.155024
0.055896,0.179368,0.222902,0.074238,0.571486
0.203909,0.272225,0.544623,0.03668,0.063607
0.069199,0.133704,0.087804,0.355845,0.468656
0.114579,0.237078,0.073649,0.019293,0.643682
0.086198,0.342891,0.031905,0.170226,0.45819
0.149873,0.122051,0.157886,0.30699,0.332706
0.080498,0.300435,0.238394,0.09513,0.398115
0.156352,0.663621,0.12408,0.029297,0.138715
0.34022,0.31081,0.088031,0.097267,0.266976
0.037596,0.443651,0.299408,0.120475,0.182974
0.098079,0.32999,0.306576,0.14531,0.231148
0.110438,0.053879,0.354644,0.05665,0.507199
0.13858,0.067376,0.407809,0.155266,0.298035
0.072822,0.09102,0.224275,0.025621,0.722594
0.028597,0.165066,0.283302,0.093598,0.505405
0.162275,0.385396,0.324789,0.009812,0.291424
0.078777,0.080935,0.087308,0.515146,0.295023
0.044815,0.337816,0.124296,0.080196,0.511659
0.241725,0.037276,0.053797,0.212841,0.502005
0.099381,0.278159,0.203432,0.16778,0.341723
0.06845,0.057963,0.137564,0.499784,0.321124
0.035202,0.073601,0.441472,0.181022,0.349448
0.109946,0.352567,0.046403,0.07906,0.505065
0.370591,0.399606,0.135276,0.115531,0.120934
0.137721,0.197513,0.212055,0.298919,0.238889
0.151632,0.249791,0.218725,0.03268,0.48032
0.081111,0.162184,0.310896,0.086476,0.449261
0.303086,0.080916,0.156983,0.061746,0.496067
0.187246,0.175247,0.44592,0.05705,0.234498
0.145311,0.049572,0.086722,0.479796,0.324051
0.202323,0.329347,0.265682,0.072113,0.217127
0.085183,0.066128,0.149972,0.378151,0.371047
0.155362,0.134643,0.38001,0.109074,0.319089
0.161333,0.154836,0.193058,0.0797,0.530258
0.013471,0.025126,0.364902,0.599435,0.084123
0.091847,0.250401,0.297051,0.061439,0.384681
0.089387,0.214021,0.045701,0.16977,0.566178
0.095027,0.1451,0.096868,0.348477,0.396283
0.137648,0.21429,0.186756,0.248054,0.316895
0.16043,0.201582,0.304842,0.281407,0.153392
0.079754,0.215959,0.242725,0.250774,0.324459
0.091531,0.040275,0.044104,0.701463,0.171937
0.286589,0.03582,0.104855,0.605708,0.064993
0.092061,0.068144,0.112486,0.517688,0.255317
0.108411,0.200013,0.21944,0.026288,0.566572
0.186131,0.529524,0.047435,0.005684,0.371097
0.087957,0.329789,0.132541,0.394169,0.123954
0.112189,0.138852,0.168575,0.164843,0.524846
0.181884,0.052745,0.173049,0.396906,0.248863
0.057133,0.138066,0.26207,0.373233,0.233834
0.124042,0.062731,0.159808,0.590102,0.138538
0.293178,0.235097,0.222372,0.160544,0.199976
0.127363,0.347536,0.192054,0.053072,0.379586
0.048875,0.037607,0.225591,0.670554,0.093825
0.27791,0.133807,0.076742,0.508421,0.09515
0.101241,0.368342,0.12997,0.424056,0.079115
0.098493,0.115689,0.306996,0.144204,0.400005
0.059747,0.069712,0.334282,0.410756,0.200871
0.107915,0.194433,0.358525,0.120468,0.30336
0.042811,0.13056,0.354896,0.278319,0.262409
0.274087,0.048027,0.216374,0.170578,0.3271
0.127515,0.07053,0.403958,0.229582,0.274409
0.098298,0.050293,0.151841,0.39554,0.352871
0.06886,0.391596,0.432275,0.137066,0.089819
0.154873,0.445166,0.267926,0.10535,0.111085
0.216476,0.092314,0.392146,0.125272,0.305316
0.136206,0.075712,0.084911,0.220413,0.549781
0.052554,0.134205,0.119465,0.289832,0.462682
0.379252,0.185193,0.091216,0.009871,0.465668
0.164282,0.126129,0.155147,0.197016,0.445613
0.06472,0.205043,0.390681,0.034981,0.405122
0.189446,0.09174,0.084619,0.041131,0.660886
0.063882,0.1225,0.049983,0.534657,0.31233
0.077483,0.093602,0.359275,0.274408,0.29746
0.114528,0.116348,0.126588,0.493122,0.206842
0.094944,0.082437,0.172466,0.20798,0.495754
0.064559,0.096709,0.05538,0.340932,0.506721
0.081646,0.147827,0.462268,0.023557,0.382191
0.304635,0.215008,0.229332,0.051516,0.341227
0.100058,0.290166,0.128628,0.276787,0.324199
0.151003,0.162545,0.139927,0.391848,0.245186
0.123969,0.065074,0.094692,0.461888,0.339212
0.107493,0.057655,0.151931,0.553128,0.188551
0.073714,0.162861,0.094291,0.706368,0.053402
0.033126,0.155804,0.222285,0.617935,0.056859
0.074472,0.168708,0.204991,0.061886,0.587234
0.034874,0.033058,0.374005,0.547361,0.07073
0.044374,0.063988,0.022424,0.293613,0.636646
0.095395,0.122571,0.177424,0.194944,0.51282
0.02533,0.039823,0.119739,0.597542,0.312627
0.171528,0.134071,0.375684,0.229932,0.19118
0.348476,0.056019,0.296298,0.287321,0.099128
0.032453,0.105263,0.389552,0.179052,0.34778
0.0718,0.034008,0.551115,0.025958,0.403976
0.087307,0.118874,0.666156,0.049552,0.163597
0.481614,0.047785,0.150187,0.01396,0.341305
0.1908,0.023743,0.190647,0.189853,0.493754
0.159184,0.257555,0.198001,0.234206,0.244511
0.113141,0.165698,0.24087,0.174335,0.40711
0.046472,0.057224,0.267068,0.561782,0.112271
0.107961,0.051108,0.101286,0.699645,0.116644
0.0917,0.18736,0.215496,0.190037,0.387616
0.068166,0.208,0.100547,0.385316,0.314006
0.184638,0.050713,0.122224,0.091321,0.654588
0.059479,0.297436,0.31554,0.188664,0.224891
0.033449,0.007377,0.020921,0.932642,0.034327
0.144801,0.070306,0.291444,0.076928,0.506768
0.035714,0.037207,0.127426,0.147572,0.725089
0.204421,0.193669,0.310569,0.071666,0.300661
0.28195,0.416104,0.074523,0.144418,0.194561
0.187715,0.213233,0.186142,0.058457,0.482941
0.153709,0.015555,0.15494,0.554508,0.208172
0.067927,0.052895,0.081167,0.583382,0.274431
0.091667,0.055544,0.143633,0.311729,0.481164
0.058029,0.020423,0.028468,0.774915,0.17643
0.031282,0.085641,0.055009,0.712193,0.180129
0.01836,0.094741,0.08506,0.443409,0.395274
0.07544,0.230288,0.047042,0.146382,0.615497
0.278985,0.231125,0.186173,0.061076,0.347681
0.018547,0.015835,0.005833,0.713776,0.278051
0.063857,0.114985,0.212316,0.200519,0.481907
0.066808,0.136418,0.342706,0.244203,0.259664
0.113402,0.2612,0.190431,0.008665,0.506572
0.174941,0.040371,0.051977,0.030241,0.751494
0.252769,0.127166,0.170948,0.005631,0.649096
0.041222,0.687948,0.203175,0.113389,0.041137
0.169534,0.081483,0.109298,0.649613,0.076976
0.018098,0.158493,0.687954,0.154332,0.07147
0.043398,0.035505,0.154165,0.35926,0.467767
0.120512,0.215636,0.150228,0.062718,0.589609
0.103698,0.158246,0.298486,0.15353,0.366668
0.104583,0.136544,0.361633,0.041678,0.463117
0.130534,0.058484,0.206881,0.238633,0.432209
0.074125,0.061489,0.301039,0.015729,0.676071
0.103939,0.139701,0.317841,0.087749,0.43855
0.258742,0.139812,0.177804,0.196282,0.318912
0.107577,0.253799,0.224263,0.251937,0.266759
0.077771,0.328975,0.143388,0.004891,0.581579
0.092867,0.024481,0.18093,0.029482,0.772776
0.058114,0.052813,0.284015,0.065757,0.633963
0.153028,0.021476,0.034908,0.138298,0.698965
0.291546,0.165538,0.146088,0.091926,0.409776
0.1162,0.399084,0.154376,0.040447,0.377407
0.116933,0.042526,0.098202,0.135338,0.674455
0.25399,0.042571,0.106956,0.0924,0.598059
0.081577,0.057433,0.052902,0.315583,0.55143
0.078702,0.216057,0.247354,0.041059,0.52499
0.340001,0.193547,0.16258,0.071405,0.357402
0.168389,0.155346,0.156105,0.030334,0.585818
0.080764,0.384381,0.224981,0.00608,0.448731
0.03665,0.051549,0.074446,0.377699,0.522176
0.360434,0.305865,0.172646,0.088886,0.201459
0.140452,0.155537,0.097787,0.380566,0.327178
0.071679,0.201861,0.186362,0.405623,0.209424
0.163011,0.124803,0.077657,0.075508,0.691821
0.310916,0.165618,0.222934,0.108861,0.308141
0.171651,0.066077,0.11994,0.070634,0.672099
0.06434,0.124619,0.093207,0.08501,0.682877
0.137966,0.20714,0.142761,0.013611,0.611438
0.138993,0.064696,0.189647,0.360565,0.31724
0.050829,0.413813,0.410692,0.086015,0.117581
0.069484,0.024041,0.129283,0.469535,0.352782
0.12501,0.308147,0.250184,0.353554,0.077131
0.177104,0.057693,0.049458,0.301841,0.474219
0.222435,0.034092,0.092021,0.089138,0.649517
0.12213,0.044112,0.141152,0.549983,0.200526
0.083542,0.213041,0.329435,0.193191,0.23785
0.353755,0.05126,0.26662,0.259396,0.143598
0.178428,0.259035,0.404943,0.133106,0.109414
0.070251,0.14977,0.085745,0.136664,0.645
0.07867,0.134689,0.189227,0.693922,0.021482
0.023455,0.222942,0.203572,0.389464,0.223061
0.074455,0.242865,0.21567,0.244131,0.317963
0.378723,0.077146,0.196951,0.091242,0.35265
0.171934,0.182052,0.17935,0.293429,0.267301
0.132191,0.088067,0.125978,0.241498,0.455285
0.085851,0.108918,0.551381,0.092855,0.25163
0.074227,0.059222,0.592524,0.226364,0.147771
0.068458,0.138374,0.133528,0.356446,0.372171
0.160218,0.01497,0.177277,0.436094,0.286255
0.115163,0.06715,0.111019,0.136183,0.661212
0.163189,0.156676,0.306983,0.092727,0.350966
0.223261,0.142704,0.351013,0.048967,0.348956
0.040192,0.015534,0.025422,0.537488,0.443927
0.264764,0.150364,0.142452,0.193611,0.310382
0.608218,0.067312,0.011881,0.075672,0.329592
0.216551,0.111888,0.018615,0.26328,0.471977
0.107236,0.172363,0.036818,0.268559,0.487979
0.550081,0.165821,0.061034,0.11958,0.198937
0.089761,0.041843,0.189896,0.146383,0.594842
0.075602,0.529925,0.247015,0.09397,0.16286
0.148181,0.060712,0.109338,0.224742,0.519833
